SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,COW,MAR,SCHL,SEMP,SEX,WAGP,WKHP,WKWN,ESR,HICOV,HISP,OCCP,PERNP,PINCP,PRIVCOV,PUBCOV,RAC1P,occp_label
2024HU0199113,02,05307,48,1015250,20,47,1,3,24,0,1,10000,15,20,3.0,1,01,2700.0,10000,10000,1,2,9,Actors
2024HU0199238,02,02309,48,1015250,12,66,1,1,22,0,1,41000,22,32,1.0,1,01,2710.0,41000,46000,2,1,1,Producers and Directors
2024HU0199679,03,01905,48,1015250,34,22,2,5,20,0,2,0,,,6.0,1,01,2634.0,0,800,1,2,1,Graphic Designers
2024HU0201088,01,02320,48,1015250,20,47,1,1,21,100,2,50000,45,52,1.0,1,01,2710.0,50100,50100,1,2,1,Producers and Directors
2024HU0201493,01,02501,48,1015250,12,70,6,3,21,14200,2,0,10,40,1.0,1,01,2850.0,14200,59100,2,1,1,Writers and Authors
2024HU0202971,01,02005,48,1015250,14,22,1,5,19,0,2,500,4,7,6.0,1,01,2634.0,500,500,1,2,1,Graphic Designers
2024HU0204809,03,01902,48,1015250,19,18,1,5,14,0,1,2000,25,6,6.0,1,01,2752.0,2000,2000,1,2,1,Musicians and Singers
2024HU0205946,01,02001,48,1015250,10,54,6,3,21,500,2,64000,40,40,1.0,1,01,2634.0,64500,64500,1,2,1,Graphic Designers
2024HU0208521,02,07500,48,1015250,30,66,2,1,16,0,2,38000,40,52,1.0,1,02,2905.0,38000,50000,1,1,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0208866,01,04626,48,1015250,44,37,1,1,19,0,2,45000,40,52,1.0,1,01,2634.0,45000,45000,1,2,2,Graphic Designers
2024HU0209393,02,02510,48,1015250,20,40,1,1,21,0,1,54000,40,52,1.0,1,01,2634.0,54000,54000,1,2,1,Graphic Designers
2024HU0209680,02,05308,48,1015250,14,47,6,5,20,50000,1,0,40,52,1.0,1,01,2752.0,50000,120000,1,2,1,Musicians and Singers
2024HU0209942,01,01700,48,1015250,5,35,4,5,16,0,1,50000,45,52,1.0,1,01,2905.0,50000,50000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0210339,01,04637,48,1015250,9,60,7,1,18,0,1,26000,55,52,1.0,1,01,2634.0,26000,26000,1,2,3,Graphic Designers
2024HU0211619,01,05915,48,1015250,17,55,1,5,21,0,2,30000,40,36,1.0,1,02,2910.0,30000,30000,1,2,9,Photographers
2024HU0217891,01,02502,48,1015250,17,62,6,3,21,0,1,0,,,6.0,1,01,2910.0,0,1000,2,1,1,Photographers
2024HU0220082,03,01904,48,1015250,19,22,1,5,20,0,1,0,,,3.0,1,01,2634.0,0,0,1,2,1,Graphic Designers
2024HU0222561,01,02312,48,1015250,89,36,6,5,19,200,2,0,35,52,1.0,1,01,2752.0,200,200,1,2,1,Musicians and Singers
2024HU0225346,02,02400,48,1015250,17,34,1,1,19,0,2,16900,30,6,3.0,1,01,2910.0,16900,16900,1,2,1,Photographers
2024HU0225551,02,04615,48,1015250,9,50,2,1,22,1000,1,250000,80,52,1.0,1,01,2752.0,251000,263000,1,2,1,Musicians and Singers
2024HU0226611,04,02005,48,1015250,5,26,6,3,21,2500,1,0,40,52,1.0,2,01,2700.0,2500,2500,2,2,9,Actors
2024HU0227305,02,02002,48,1015250,13,56,1,1,16,0,1,100000,40,52,1.0,1,01,2905.0,100000,100000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0228918,02,02309,48,1015250,11,34,6,1,21,2000,2,0,5,3,3.0,1,01,2910.0,2000,2000,1,2,1,Photographers
2024HU0229129,03,02304,48,1015250,25,27,1,5,18,0,2,48000,35,52,1.0,1,01,2634.0,48000,48000,1,2,2,Graphic Designers
2024HU0229675,01,04504,48,1015250,38,34,3,1,22,0,1,70000,70,52,1.0,1,01,2751.0,70000,70000,1,2,1,Music Directors and Composers
2024HU0230584,01,01905,48,1015250,11,41,1,1,21,0,1,190000,50,52,1.0,1,01,2710.0,190000,190000,1,2,6,Producers and Directors
2024HU0231095,01,07300,48,1015250,113,50,6,1,16,40000,2,0,40,40,1.0,1,01,2910.0,40000,40000,1,2,9,Photographers
2024HU0236326,02,02700,48,1015250,9,63,2,1,21,0,2,9000,9,15,6.0,1,01,2752.0,9000,45000,1,2,1,Musicians and Singers
2024HU0238799,02,02510,48,1015250,14,39,1,1,20,0,1,48000,40,52,1.0,1,02,2850.0,48000,48000,1,2,9,Writers and Authors
2024HU0239195,01,06500,48,1015250,20,49,4,3,20,0,2,50000,40,52,1.0,1,02,2710.0,50000,50000,1,2,9,Producers and Directors
2024HU0239831,01,05309,48,1015250,18,62,6,1,21,50000,1,40000,30,30,1.0,2,01,2710.0,90000,90000,2,2,1,Producers and Directors
2024HU0239979,01,02002,48,1015250,25,25,1,5,20,0,1,31100,40,52,1.0,1,01,2905.0,31100,31100,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0240718,03,05204,48,1015250,20,22,1,5,19,0,2,8000,35,52,1.0,1,01,2910.0,8000,8000,1,2,1,Photographers
2024HU0240853,01,04501,48,1015250,58,30,1,5,20,0,1,45000,40,52,1.0,1,01,2905.0,45000,45000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0242907,01,04604,48,1015250,14,56,7,3,22,0,1,140000,65,52,1.0,1,01,2910.0,140000,140000,1,2,1,Photographers
2024HU0243766,01,04907,48,1015250,7,64,2,1,21,0,2,8100,1,52,1.0,1,01,2752.0,8100,39300,1,2,1,Musicians and Singers
2024HU0244321,01,05309,48,1015250,50,30,6,1,19,60000,2,0,25,52,1.0,2,01,2710.0,60000,60000,2,2,1,Producers and Directors
2024HU0244344,02,03309,48,1015250,2,53,1,1,19,0,1,37500,35,48,1.0,1,02,2905.0,37500,37500,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0245580,03,06703,48,1015250,14,32,2,5,21,8000,1,15000,16,52,1.0,1,02,2752.0,23000,23000,1,2,1,Musicians and Singers
2024HU0247454,01,03307,48,1015250,24,58,1,1,19,0,1,142000,45,52,1.0,1,02,2710.0,142000,142000,1,2,9,Producers and Directors
2024HU0247831,02,05305,48,1015250,10,55,4,1,21,10000,1,95000,45,52,1.0,1,24,2910.0,105000,105000,1,2,9,Photographers
2024HU0255064,01,05911,48,1015250,20,46,2,5,22,0,2,106000,45,52,1.0,1,02,2710.0,106000,106800,1,2,1,Producers and Directors
2024HU0255159,01,02313,48,1015250,10,60,6,3,20,70000,1,0,30,52,1.0,2,01,2710.0,70000,70000,2,2,1,Producers and Directors
2024HU0255644,01,04501,48,1015250,19,65,2,4,19,0,1,60000,80,52,1.0,1,01,2634.0,60000,60000,2,1,1,Graphic Designers
2024HU0256866,01,07401,48,1015250,9,20,1,5,19,0,2,16000,20,48,1.0,1,01,2634.0,16000,16000,1,2,1,Graphic Designers
2024HU0262316,03,04634,48,1015250,13,47,6,1,22,43000,2,0,30,52,1.0,1,01,2910.0,43000,43000,1,2,1,Photographers
2024HU0264704,01,02511,48,1015250,8,30,2,1,16,10000,1,50000,40,52,1.0,2,01,2905.0,60000,60000,2,2,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0264704,05,02511,48,1015250,8,26,2,5,20,0,1,70000,50,52,1.0,2,01,2710.0,70000,70000,2,2,9,Producers and Directors
2024HU0266494,01,05901,48,1015250,7,68,7,1,19,14000,1,14000,8,52,1.0,1,02,2634.0,28000,40000,2,1,9,Graphic Designers
2024HU0266494,02,05901,48,1015250,10,37,7,5,16,0,1,16000,8,52,1.0,2,02,2634.0,16000,16000,2,2,9,Graphic Designers
2024HU0268802,01,00800,48,1015250,15,69,2,2,19,0,2,0,,,6.0,1,01,2634.0,0,96000,2,1,1,Graphic Designers
2024HU0269639,01,03309,48,1015250,26,37,1,5,19,0,1,38000,50,52,1.0,1,02,2905.0,38000,38000,1,2,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0270963,01,05905,48,1015250,11,81,6,1,16,-8100,1,13200,48,52,1.0,1,01,2634.0,5100,87800,2,1,1,Graphic Designers
2024HU0274229,01,02510,48,1015250,16,42,6,1,16,52000,1,0,40,52,1.0,2,01,2752.0,52000,52000,2,2,1,Musicians and Singers
2024HU0274957,02,02004,48,1015250,13,60,7,1,16,0,2,0,,,6.0,1,01,2752.0,0,0,1,2,6,Musicians and Singers
2024HU0275179,02,04630,48,1015250,19,49,2,1,22,0,2,64000,40,52,1.0,1,01,2850.0,64000,64000,1,2,1,Writers and Authors
2024HU0275182,01,05309,48,1015250,11,43,6,5,21,60000,2,0,40,52,1.0,1,01,2710.0,60000,60000,1,2,1,Producers and Directors
2024HU0277055,01,05402,48,1015250,17,42,6,3,21,35400,2,0,20,52,1.0,1,01,2752.0,35400,35400,1,2,1,Musicians and Singers
2024HU0277365,01,02510,48,1015250,19,26,1,1,21,0,2,43400,40,52,1.0,1,01,2634.0,43400,43400,1,2,1,Graphic Designers
2024HU0277814,01,05308,48,1015250,16,43,1,3,20,0,1,37000,40,52,1.0,1,01,2634.0,37000,37000,1,2,1,Graphic Designers
2024HU0279345,02,03310,48,1015250,17,63,6,3,20,10000,1,0,30,35,1.0,1,02,2752.0,10000,50000,1,2,6,Musicians and Singers
2024HU0282377,01,02003,48,1015250,8,34,1,1,21,0,1,75000,40,52,1.0,2,02,2710.0,75000,75000,2,2,9,Producers and Directors
2024HU0283927,01,05911,48,1015250,15,25,1,1,22,0,1,70000,90,52,1.0,1,01,2850.0,70000,70000,1,2,1,Writers and Authors
2024HU0286554,02,07401,48,1015250,12,21,1,5,19,0,1,8000,30,20,6.0,1,01,2850.0,8000,8000,1,2,6,Writers and Authors
2024HU0287693,02,06803,48,1015250,8,69,2,1,10,0,2,7000,15,52,1.0,1,24,2752.0,7000,14700,2,1,9,Musicians and Singers
2024HU0289977,01,04612,48,1015250,9,62,1,1,21,0,1,85000,42,52,1.0,1,01,2910.0,85000,85000,1,2,1,Photographers
2024HU0295619,01,05904,48,1015250,12,40,7,1,21,0,2,95000,60,52,1.0,1,01,2710.0,95000,95000,1,2,1,Producers and Directors
2024HU0296936,01,05202,48,1015250,23,36,1,1,24,3000,2,75000,40,52,1.0,1,01,2850.0,78000,87600,1,2,1,Writers and Authors
2024HU0296936,02,05202,48,1015250,22,34,1,1,21,0,1,90000,40,52,1.0,1,01,2850.0,90000,90000,1,2,1,Writers and Authors
2024HU0301477,02,03309,48,1015250,45,50,1,1,19,0,1,80000,40,52,1.0,1,01,2634.0,80000,80000,1,2,6,Graphic Designers
2024HU0306533,02,02001,48,1015250,66,41,6,5,20,0,2,0,,,6.0,1,04,2634.0,0,1400,1,2,9,Graphic Designers
2024HU0308052,01,02319,48,1015250,19,50,6,1,21,-8100,2,30000,35,52,1.0,1,01,2634.0,21900,21900,1,2,1,Graphic Designers
2024HU0308063,01,02504,48,1015250,91,30,6,5,18,17000,1,0,55,25,1.0,2,01,2910.0,17000,17000,2,2,2,Photographers
2024HU0310429,01,03801,48,1015250,12,28,2,5,21,0,1,68000,55,52,1.0,1,01,2905.0,68000,68000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0313300,01,06301,48,1015250,7,35,6,1,19,2000,2,5000,10,40,1.0,1,01,2752.0,7000,7000,1,2,9,Musicians and Singers
2024HU0315762,01,02510,48,1015250,15,68,6,1,21,0,1,0,,,6.0,1,01,2910.0,0,18000,2,1,1,Photographers
2024HU0316598,02,00501,48,1015250,47,40,1,5,22,0,2,20000,20,40,1.0,2,02,2850.0,20000,23000,2,2,9,Writers and Authors
2024HU0317697,02,00502,48,1015250,11,55,1,1,18,0,1,40000,40,50,1.0,1,02,2634.0,40000,40000,1,2,8,Graphic Designers
2024HU0320822,02,05201,48,1015250,11,74,1,1,21,0,1,0,,,6.0,1,02,2910.0,0,128800,1,1,9,Photographers
2024HU0321205,03,02320,48,1015250,11,20,1,5,16,0,2,29000,40,52,1.0,2,01,2634.0,29000,29000,2,2,1,Graphic Designers
2024HU0321337,02,02002,48,1015250,11,51,1,1,22,0,2,100000,40,52,1.0,1,01,2752.0,100000,110000,1,2,6,Musicians and Singers
2024HU0322682,02,02302,48,1015250,18,45,2,1,16,0,1,65000,35,52,1.0,1,02,2710.0,65000,65000,1,2,8,Producers and Directors
2024HU0323035,01,05902,48,1015250,10,65,6,5,21,44400,2,0,20,35,1.0,1,01,2634.0,44400,44400,2,1,1,Graphic Designers
2024HU0327302,02,04636,48,1015250,22,32,2,5,21,0,1,52000,40,52,1.0,1,03,2905.0,52000,52000,1,2,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0327724,01,01908,48,1015250,20,61,7,2,21,0,2,21000,25,45,6.0,1,01,2850.0,21000,122900,1,2,1,Writers and Authors
2024HU0328799,04,05904,48,1015250,9,65,7,2,21,0,1,5000,5,30,1.0,1,02,2905.0,5000,7700,2,1,8,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0329254,02,00400,48,1015250,8,28,1,1,21,0,1,27000,40,52,1.0,1,01,2710.0,27000,27000,1,2,1,Producers and Directors
2024HU0329315,02,02101,48,1015250,21,40,1,1,16,0,1,30000,30,52,1.0,1,02,2752.0,30000,30000,1,2,9,Musicians and Singers
2024HU0329909,02,04604,48,1015250,14,32,2,5,22,0,1,85000,50,52,1.0,1,02,2850.0,85000,85000,1,2,9,Writers and Authors
2024HU0330071,02,05308,48,1015250,9,37,1,1,21,0,2,50,20,2,6.0,2,01,2910.0,50,50,2,2,1,Photographers
2024HU0330689,02,05308,48,1015250,14,36,1,1,21,0,1,51000,37,52,1.0,2,01,2634.0,51000,51180,2,2,1,Graphic Designers
2024HU0332018,02,04801,48,1015250,16,35,1,1,18,0,1,30000,20,47,1.0,1,02,2905.0,30000,30000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0332249,02,03501,48,1015250,17,40,7,5,20,0,1,13000,40,52,1.0,1,01,2910.0,13000,13000,1,1,9,Photographers
2024HU0333763,01,02506,48,1015250,14,23,1,5,20,0,1,34700,40,52,1.0,1,01,2710.0,34700,34700,1,2,1,Producers and Directors
2024HU0338412,01,02312,48,1015250,65,34,7,1,22,0,2,50000,45,52,1.0,1,01,2910.0,50000,50000,1,2,1,Photographers
2024HU0338587,03,02312,48,1015250,11,28,1,5,21,0,2,47000,50,52,1.0,1,01,2634.0,47000,47000,1,2,1,Graphic Designers
2024HU0338807,03,00300,48,1015250,24,27,1,5,20,0,2,25000,40,52,1.0,1,01,2910.0,25000,25000,1,2,1,Photographers
2024HU0339538,01,05306,48,1015250,18,71,1,2,21,0,1,0,,,6.0,1,01,2850.0,0,31600,1,1,1,Writers and Authors
2024HU0341198,01,00800,48,1015250,17,42,6,1,16,10000,1,0,20,52,1.0,1,01,2752.0,10000,10000,2,1,1,Musicians and Singers
2024HU0341601,01,02514,48,1015250,11,34,1,1,18,0,2,33400,40,52,1.0,2,01,2850.0,33400,33400,2,2,9,Writers and Authors
2024HU0348496,01,05204,48,1015250,11,35,1,5,21,0,1,70000,60,52,1.0,2,01,2910.0,70000,70000,2,2,1,Photographers
2024HU0348804,01,02311,48,1015250,18,28,1,1,21,1000,2,58000,45,52,1.0,1,01,2634.0,59000,59000,1,2,1,Graphic Designers
2024HU0349191,01,04902,48,1015250,13,52,1,1,21,0,1,120000,40,52,1.0,1,01,2710.0,120000,120000,1,2,1,Producers and Directors
2024HU0349191,03,04902,48,1015250,12,24,1,5,21,0,1,12000,40,4,1.0,1,01,2634.0,12000,12000,1,2,1,Graphic Designers
2024HU0349294,02,02515,48,1015250,23,43,1,1,21,0,1,54000,40,52,1.0,1,01,2634.0,54000,54000,1,2,1,Graphic Designers
2024HU0349460,02,03700,48,1015250,8,32,1,5,15,0,2,650,3,2,3.0,2,01,2850.0,650,650,2,2,1,Writers and Authors
2024HU0349641,01,02301,48,1015250,19,31,6,5,18,35000,2,0,40,52,1.0,1,01,2752.0,35000,35000,1,2,2,Musicians and Singers
2024HU0351566,02,05302,48,1015250,8,65,6,1,16,6000,1,0,40,52,1.0,1,01,2752.0,6000,6000,1,2,1,Musicians and Singers
2024HU0352355,03,05302,48,1015250,10,33,1,5,21,10000,1,2000,15,40,1.0,1,02,2634.0,12000,12000,1,2,9,Graphic Designers
2024HU0353105,02,04504,48,1015250,66,50,2,1,22,0,1,65000,40,52,1.0,1,01,2752.0,65000,66300,1,2,9,Musicians and Singers
2024HU0353637,01,02313,48,1015250,24,23,1,1,21,0,2,5000,20,16,1.0,1,02,2710.0,5000,5000,1,2,8,Producers and Directors
2024HU0355467,01,04601,48,1015250,12,33,2,1,16,0,1,30000,10,52,1.0,1,01,2905.0,30000,30000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0356238,03,02301,48,1015250,14,21,1,5,16,0,1,10000,30,52,1.0,1,01,2910.0,10000,10000,1,2,1,Photographers
2024HU0358085,01,05800,48,1015250,50,36,1,1,21,0,2,70000,40,45,1.0,1,01,2634.0,70000,70000,1,2,1,Graphic Designers
2024HU0359044,04,04633,48,1015250,22,29,1,5,21,0,1,52000,40,52,1.0,1,02,2634.0,52000,52000,1,2,1,Graphic Designers
2024HU0360641,04,04610,48,1015250,42,36,3,5,16,0,2,21000,40,52,1.0,1,01,2752.0,21000,21000,1,2,2,Musicians and Singers
2024HU0361466,01,02005,48,1015250,11,63,1,1,21,0,2,40000,40,52,1.0,1,01,2850.0,40000,40000,1,2,1,Writers and Authors
2024HU0363440,02,03308,48,1015250,29,49,1,3,21,0,2,17400,20,13,1.0,2,02,2634.0,17400,17400,2,2,9,Graphic Designers
2024HU0367254,02,05903,48,1015250,8,27,1,5,21,0,2,11000,40,52,1.0,2,01,2710.0,11000,11000,2,2,6,Producers and Directors
2024HU0368854,02,05309,48,1015250,19,31,6,5,16,30000,2,10000,40,52,1.0,1,01,2634.0,40000,40000,1,2,1,Graphic Designers
2024HU0370723,02,05305,48,1015250,18,50,1,1,21,0,2,15000,20,52,1.0,1,01,2910.0,15000,15000,1,2,6,Photographers
2024HU0371533,02,01904,48,1015250,8,41,6,1,22,30000,2,0,30,52,1.0,1,01,2910.0,30000,30000,1,2,1,Photographers
2024HU0371786,02,02306,48,1015250,17,56,1,1,20,0,1,65000,45,52,1.0,1,01,2634.0,65000,65000,1,2,1,Graphic Designers
2024HU0371905,03,04613,48,1015250,12,16,6,5,11,30,1,0,2,2,6.0,1,01,2910.0,30,30,1,2,1,Photographers
2024HU0372021,01,02308,48,1015250,10,41,1,5,21,0,2,99000,43,52,1.0,1,14,2710.0,99000,99000,1,2,1,Producers and Directors
2024HU0372021,02,02308,48,1015250,11,42,1,3,19,0,1,63000,45,52,1.0,1,01,2634.0,63000,63000,1,2,1,Graphic Designers
2024HU0373047,01,04621,48,1015250,62,56,1,1,21,0,1,93000,40,52,1.0,1,02,2710.0,93000,93000,1,2,9,Producers and Directors
2024HU0373643,01,05402,48,1015250,53,20,1,5,16,0,1,7500,30,10,6.0,1,02,2710.0,7500,7500,1,2,1,Producers and Directors
2024HU0375230,01,05916,48,1015250,32,29,6,1,21,60000,2,0,50,52,1.0,1,01,2634.0,60000,60000,1,2,1,Graphic Designers
2024HU0375655,03,02506,48,1015250,31,64,6,1,20,10000,1,0,30,35,1.0,1,01,2752.0,10000,50000,2,1,6,Musicians and Singers
2024HU0376649,02,02305,48,1015250,29,30,1,1,17,0,2,8000,10,20,1.0,1,01,2634.0,8000,8000,1,2,1,Graphic Designers
2024HU0376755,01,02510,48,1015250,19,61,6,5,21,20000,1,0,10,52,1.0,1,01,2700.0,20000,20000,1,2,1,Actors
2024HU0379142,02,04624,48,1015250,15,24,1,5,21,0,2,52000,40,52,1.0,1,01,2634.0,52000,52000,1,2,1,Graphic Designers
2024HU0379296,03,02200,48,1015250,20,30,1,5,21,0,1,30700,8,52,1.0,1,01,2634.0,30700,30700,1,2,1,Graphic Designers
2024HU0379561,02,02510,48,1015250,23,68,7,1,22,12000,2,12000,16,20,6.0,1,01,2910.0,24000,71400,1,1,1,Photographers
2024HU0381166,01,01904,48,1015250,17,40,2,5,21,0,1,50000,5,52,1.0,1,01,2850.0,50000,50000,1,2,1,Writers and Authors
2024HU0381741,01,04627,48,1015250,23,38,1,5,21,0,1,50000,40,52,1.0,1,01,2634.0,50000,50000,1,2,9,Graphic Designers
2024HU0382192,01,02315,48,1015250,16,28,6,5,21,55000,2,0,20,52,1.0,2,01,2910.0,55000,55000,2,2,1,Photographers
2024HU0382871,01,02001,48,1015250,10,33,1,1,21,0,2,80000,40,52,1.0,1,01,2634.0,80000,80000,1,2,1,Graphic Designers
2024HU0384949,03,03801,48,1015250,21,22,1,5,21,0,1,8100,40,47,1.0,1,02,2634.0,8100,8100,1,2,1,Graphic Designers
2024HU0386523,02,02301,48,1015250,14,33,1,5,18,0,1,18500,40,52,1.0,2,01,2910.0,18500,18500,2,2,1,Photographers
2024HU0387254,01,05401,48,1015250,10,51,1,1,18,0,1,83000,40,52,1.0,1,01,2905.0,83000,83000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2024HU0387343,02,03306,48,1015250,15,72,7,1,21,0,1,0,,,6.0,1,01,2710.0,0,25200,2,1,1,Producers and Directors
2024HU0387761,02,02200,48,1015250,1,70,1,1,22,0,1,125000,40,52,1.0,1,01,2850.0,125000,170400,2,1,1,Writers and Authors
2024HU0388190,04,02311,48,1015250,13,25,1,5,21,0,2,0,,,3.0,1,01,2634.0,0,0,2,1,1,Graphic Designers
2024HU0388859,02,05307,48,1015250,28,40,1,1,21,0,1,80000,40,52,1.0,1,01,2634.0,80000,80000,1,2,1,Graphic Designers
2024HU0389130,01,04612,48,1015250,10,57,1,1,20,16000,1,108000,45,52,1.0,1,01,2710.0,124000,124000,1,2,1,Producers and Directors
2024HU0390001,01,05500,48,1015250,8,59,6,1,21,24000,2,25000,6,52,1.0,2,01,2910.0,49000,49000,2,2,1,Photographers
2024HU0390876,01,04605,48,1015250,28,45,1,1,22,0,2,35000,40,52,1.0,2,11,2634.0,35000,35000,2,2,9,Graphic Designers
2024HU0391324,01,02306,48,1015250,15,53,5,5,20,0,1,90000,40,52,1.0,1,02,2634.0,90000,90000,1,2,9,Graphic Designers
2024HU0392369,01,05303,48,1015250,11,33,2,5,21,0,2,98000,40,52,1.0,1,01,2850.0,98000,98000,1,2,1,Writers and Authors
2024HU0393049,02,04603,48,1015250,16,34,2,5,23,0,1,85000,50,52,1.0,1,16,2850.0,85000,85000,1,2,9,Writers and Authors
2024HU0393158,01,05303,48,1015250,23,46,6,1,21,6200,2,50,10,52,1.0,1,01,2752.0,6250,6300,1,2,1,Musicians and Singers
2024HU0393655,01,06806,48,1015250,35,39,6,5,19,20000,1,0,25,52,1.0,2,02,2752.0,20000,20000,2,2,8,Musicians and Singers
2024HU0395928,01,00501,48,1015250,15,21,4,5,19,0,1,0,,,6.0,1,01,2910.0,0,0,1,2,1,Photographers
2024HU0397387,02,02004,48,1015250,27,48,1,1,21,0,1,103000,40,52,1.0,1,21,2850.0,103000,103000,1,2,1,Writers and Authors
2024HU0399695,03,00501,48,1015250,8,20,1,5,20,0,2,14400,40,52,1.0,2,24,2710.0,14400,14400,2,2,8,Producers and Directors
2024HU0400713,01,04639,48,1015250,125,50,2,1,21,0,2,57000,45,52,1.0,1,01,2850.0,57000,57000,1,2,1,Writers and Authors
2024HU0401135,01,06805,48,1015250,12,39,2,1,21,0,2,36000,40,52,1.0,1,02,2710.0,36000,36000,1,2,9,Producers and Directors
2024HU0401153,01,02006,48,1015250,29,31,5,1,21,1500,2,82000,40,52,1.0,1,01,2634.0,83500,97500,1,2,9,Graphic Designers
2024HU0401754,02,02502,48,1015250,21,43,6,1,17,50000,2,0,10,40,1.0,1,01,2910.0,50000,50000,1,2,6,Photographers
2024HU0401765,07,05700,48,1015250,14,60,6,1,21,3000,1,40000,40,32,1.0,1,02,2634.0,43000,58000,1,2,1,Graphic Designers
2024HU0403534,03,04904,48,1015250,9,41,1,5,21,0,2,180000,48,52,1.0,1,01,2850.0,180000,180000,1,2,9,Writers and Authors
2024HU0406346,01,05100,48,1015250,22,57,6,3,19,15000,1,0,20,52,1.0,2,01,2710.0,15000,15000,2,2,1,Producers and Directors
2024HU0407112,01,00700,48,1015250,24,62,6,1,22,10000,1,0,40,50,1.0,1,01,2850.0,10000,110000,1,2,1,Writers and Authors
2024HU0408070,01,02502,48,1015250,76,66,7,3,19,15000,1,1000,30,32,6.0,1,01,2910.0,16000,27000,2,1,2,Photographers
2024HU0408236,02,05907,48,1015250,22,62,4,1,21,0,1,0,,,6.0,1,02,2850.0,0,50000,1,2,9,Writers and Authors
2024HU0408541,02,01903,48,1015250,14,37,1,1,21,0,1,80000,35,52,1.0,1,01,2910.0,80000,80000,1,2,1,Photographers
2024HU0409648,01,05302,48,1015250,9,49,7,5,19,0,2,48000,40,52,1.0,1,01,2850.0,48000,48000,1,2,1,Writers and Authors
2024HU0412652,01,02302,48,1015250,20,54,1,5,21,0,1,42000,50,52,1.0,1,01,2634.0,42000,42000,1,2,1,Graphic Designers
2024HU0416016,02,02311,48,1015250,7,54,1,1,21,0,1,80000,40,52,1.0,1,01,2910.0,80000,80000,1,2,1,Photographers
2024HU0416405,01,03700,48,1015250,4,51,5,3,21,8000,1,99000,40,52,1.0,1,01,2710.0,107000,109500,1,2,1,Producers and Directors
2024HU0416728,03,00100,48,1015250,4,20,1,5,19,0,1,1000,20,10,1.0,1,01,2710.0,1000,1000,1,2,1,Producers and Directors
2024HU0417068,03,06000,48,1015250,3,22,8,5,16,0,1,7200,16,24,1.0,1,01,2751.0,7200,7200,1,2,9,Music Directors and Composers
2024HU0417149,03,05800,48,1015250,17,32,6,5,22,600,2,5000,40,16,1.0,1,01,2910.0,5600,5600,1,2,1,Photographers
2024HU0421337,03,03802,48,1015250,5,21,1,5,21,0,2,10000,20,52,1.0,1,01,2910.0,10000,10000,1,2,1,Photographers
2024HU0423021,01,04603,48,1015250,9,44,2,2,21,0,2,177000,40,52,1.0,1,04,2710.0,177000,177000,1,2,2,Producers and Directors
