venue_key,venue_name,district,tier,obligation_month,obligation_end_date,location_name,location_address,location_zip,taxpayer_name,taxpayer_number,location_number,tabc_permit_number,responsibility_begin_date,responsibility_end_date,liquor_receipts,wine_receipts,beer_receipts,cover_charge_receipts,total_receipts,total_receipts_real_2026_06usd,cpi_u_month,cpi_imputed,venue_median_month_nominal,ratio_to_median,festival_spike_flag,extreme_outlier_flag
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2020-04,2020-04-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,256.389,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2020-05,2020-05-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,256.394,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2020-06,2020-06-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,257.797,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2020-07,2020-07-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,259.101,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2020-08,2020-08-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,259.918,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2020-09,2020-09-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,260.28,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2020-10,2020-10-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,260.388,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2020-11,2020-11-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,260.229,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2020-12,2020-12-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,260.474,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-01,2021-01-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,261.582,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-02,2021-02-28,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,5997,33,2278,0,8308,10548.77,263.014,0,80326.0,0.1,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-03,2021-03-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,23388,210,9179,0,32777,41324.63,264.877,0,80326.0,0.41,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-04,2021-04-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,29536,264,12475,0,42275,52865.04,267.054,0,80326.0,0.53,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-05,2021-05-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,36856,222,18531,0,55609,68986.19,269.195,0,80326.0,0.69,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-06,2021-06-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,34092,198,16364,0,50654,62260.78,271.696,0,80326.0,0.63,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-07,2021-07-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,33607,72,15946,0,49625,60703.98,273.003,0,80326.0,0.62,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-08,2021-08-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,26587,264,14247,0,41098,50169.65,273.567,0,80326.0,0.51,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-09,2021-09-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,26768,144,14444,0,41356,50347.85,274.31,0,80326.0,0.51,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-10,2021-10-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,31984,288,17074,0,49346,59580.08,276.589,0,80326.0,0.61,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-11,2021-11-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,25809,216,13929,0,39954,48004.37,277.948,0,80326.0,0.5,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2021-12,2021-12-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,23533,253,16025,0,39811,47686.04,278.802,0,80326.0,0.5,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-01,2022-01-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,23238,144,13892,0,37274,44274.64,281.148,0,80326.0,0.46,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-02,2022-02-28,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,33837,294,16383,0,50514,59458.23,283.716,0,80326.0,0.63,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-03,2022-03-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,37130,216,22659,0,60005,69699.17,287.504,0,80326.0,0.75,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-04,2022-04-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,30303,282,17039,0,47624,55010.84,289.109,0,80326.0,0.59,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-05,2022-05-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,30990,168,16622,0,47780,54589.27,292.296,0,80326.0,0.59,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-06,2022-06-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,34748,120,13796,0,48664,54845.89,296.311,0,80326.0,0.61,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-07,2022-07-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,33401,279,15608,0,49288,55555.72,296.276,0,80326.0,0.61,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-08,2022-08-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,28479,96,12356,0,40931,46152.36,296.171,0,80326.0,0.51,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-09,2022-09-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,30427,144,14483,0,45054,50692.28,296.808,0,80326.0,0.56,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-10,2022-10-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,33606,234,16130,0,49970,55996.34,298.012,0,80326.0,0.62,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-11,2022-11-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,33048,156,14954,0,48158,54020.38,297.711,0,80326.0,0.6,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2022-12,2022-12-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,34783,348,16521,0,51652,58118.14,296.797,0,80326.0,0.64,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-01,2023-01-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,32153,234,14762,0,47149,52630.62,299.17,0,80326.0,0.59,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-02,2023-02-28,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,35154,216,16036,0,51406,57064.01,300.84,0,80326.0,0.64,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-03,2023-03-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,47678,2502,29437,0,79617,88088.42,301.836,0,80326.0,0.99,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-04,2023-04-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,36713,1012,18997,0,56722,62441.45,303.363,0,80326.0,0.71,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-05,2023-05-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,18629,94,7980,0,26703,29321.7,304.127,0,80326.0,0.33,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-06,2023-06-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,28395,1375,12432,0,42202,46191.5,305.109,0,80326.0,0.53,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-07,2023-07-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,31042,310,15498,0,46850,51181.26,305.691,0,80326.0,0.58,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-08,2023-08-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,24576,155,13877,0,38608,41993.9,307.026,0,80326.0,0.48,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-09,2023-09-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,28007,296,14141,0,42444,46051.87,307.789,0,80326.0,0.53,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-10,2023-10-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,22588,284,12558,0,35430,38456.4,307.671,0,80326.0,0.44,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-11,2023-11-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,23418,551,12005,0,35974,39125.71,307.051,0,80326.0,0.45,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2023-12,2023-12-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,27956,750,12060,0,40766,44381.63,306.746,0,80326.0,0.51,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-01,2024-01-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,25386,380,13019,0,38785,41996.16,308.417,0,80326.0,0.48,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-02,2024-02-29,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,26408,562,12938,0,39908,42946.31,310.326,0,80326.0,0.5,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-03,2024-03-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,52281,846,29513,0,82640,88360.44,312.332,0,80326.0,1.03,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-04,2024-04-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,22327,600,13142,0,36069,38416.17,313.548,0,80326.0,0.45,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-05,2024-05-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,35897,506,16967,0,53370,56748.73,314.069,0,80326.0,0.66,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-06,2024-06-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,21679,190,13211,0,35080,37288.25,314.175,0,80326.0,0.44,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-07,2024-07-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,18593,216,11216,0,30025,31878.01,314.54,0,80326.0,0.37,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-08,2024-08-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,17915,215,10160,0,28290,30011.51,314.796,0,80326.0,0.35,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-09,2024-09-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,13347,220,8337,0,21904,23199.69,315.301,0,80326.0,0.27,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-10,2024-10-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,14631,275,8878,0,23784,25161.93,315.664,0,80326.0,0.3,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-11,2024-11-30,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,13512,250,6991,0,20753,21967.23,315.493,0,80326.0,0.26,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2024-12,2024-12-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,13731,461,6630,0,20822,22032.44,315.605,0,80326.0,0.26,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2025-01,2025-01-31,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,317.671,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2025-02,2025-02-28,THE CORAL SNAKE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,1,MB895499,2015-01-16,2025-02-15,0,0,0,0,0,0.0,319.082,0,80326.0,0.0,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2025-06,2025-06-30,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,25267,63,12826,0,38156,39503.45,322.561,0,80326.0,0.48,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2025-07,2025-07-31,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,30355,97,17788,0,48240,49868.27,323.048,0,80326.0,0.6,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2025-08,2025-08-31,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,30925,140,20295,0,51360,52941.5,323.976,0,80326.0,0.64,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2025-09,2025-09-30,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,27084,41,19518,0,46643,47957.28,324.8,0,80326.0,0.58,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2025-10,2025-10-31,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,29149,24,21329,0,50502,51979.26,324.461,1,80326.0,0.63,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2025-11,2025-11-30,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,31748,127,21291,0,53166,54778.42,324.122,0,80326.0,0.66,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2025-12,2025-12-31,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,35123,21,22712,0,57856,59623.17,324.054,0,80326.0,0.72,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2026-01,2026-01-31,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,32096,0,23655,0,55751,57242.26,325.252,0,80326.0,0.69,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2026-02,2026-02-28,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,37537,8,27662,0,65207,66637.11,326.785,0,80326.0,0.81,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2026-03,2026-03-31,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,35137,0,24633,0,59770,60446.78,330.213,0,80326.0,0.74,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2026-04,2026-04-30,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,33307,0,24490,0,57797,57958.75,333.02,0,80326.0,0.72,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2026-05,2026-05-31,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,36491,0,25943,0,62434,62215.84,335.123,0,80326.0,0.78,0,0
coralsnake,The Coral Snake / Steely's Lodge,East Austin,core_live_music,2026-06,2026-06-30,STEELY'S LODGE,1910 E CESAR CHAVEZ ST,78702,EL LEON'S EAST LLC,32054630861,2,MB200166099,2025-06-17,,28597,0,19488,0,48085,48085.0,333.952,0,80326.0,0.6,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2021-03,2021-03-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB107061942,2021-03-31,,0,0,0,0,0,0.0,264.877,0,79581.0,0.0,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2021-04,2021-04-30,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,22315,964,11575,0,34854,43585.05,267.054,0,79581.0,0.44,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2021-05,2021-05-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,65273,1561,29465,0,96299,119464.49,269.195,0,79581.0,1.21,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2021-06,2021-06-30,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,40686,1294,17200,0,59180,72740.41,271.696,0,79581.0,0.74,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2021-07,2021-07-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,39287,1208,18051,0,58546,71616.63,273.003,0,79581.0,0.74,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2021-08,2021-08-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,35965,1205,14829,0,51999,63476.84,273.567,0,79581.0,0.65,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2021-09,2021-09-30,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,38777,1020,17422,0,57219,69659.87,274.31,0,79581.0,0.72,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2021-10,2021-10-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,31992,849,16282,0,49123,59310.83,276.589,0,79581.0,0.62,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2021-11,2021-11-30,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,24776,714,12635,0,38125,45806.84,277.948,0,79581.0,0.48,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2021-12,2021-12-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,26764,2207,15177,0,44148,52880.94,278.802,0,79581.0,0.55,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2022-01,2022-01-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,31826,3022,16810,0,51658,61360.18,281.148,0,79581.0,0.65,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2022-02,2022-02-28,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,42236,2659,19788,0,64683,76136.06,283.716,0,79581.0,0.81,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2022-03,2022-03-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,81927,4107,42274,0,128308,149036.93,287.504,0,79581.0,1.61,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2022-04,2022-04-30,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,63194,2447,25749,0,91390,105565.28,289.109,0,79581.0,1.15,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2022-05,2022-05-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,56511,1981,25107,0,83599,95512.95,292.296,0,79581.0,1.05,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2022-06,2022-06-30,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,52530,2101,21068,0,75699,85315.2,296.311,0,79581.0,0.95,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2022-07,2022-07-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,57695,2358,27087,0,87140,98221.18,296.276,0,79581.0,1.09,0,0
creekcave,The Creek and the Cave (611 E 7th successor),East Austin,core_live_music,2022-08,2022-08-31,THE CREEK AND THE CAVE,611 E 7TH ST,78701,ROUGH CUT LLC,32070224350,1,MB1113869,2021-03-31,,61733,2898,25313,0,89944,101417.69,296.171,0,79581.0,1.13,0,0
